UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;LOCALIDAD;CONSUMO_KW;POTENCIA_CONTRATADA;MONTO_SOLES
50619;AYACUCHO;LUCANAS;SANCOS;SANTA FILOMENA;0;3;6.2
50619;AYACUCHO;LUCANAS;SANCOS;SANTA FILOMENA;7;3;8.9
50705;AYACUCHO;PARINACOCHAS;PULLO;PULLO;92;3;163.5
50619;AYACUCHO;LUCANAS;SANCOS;SANTA FILOMENA;42;3;37.2
50705;AYACUCHO;PARINACOCHAS;PULLO;MALCO;15;3;18.2
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;233;3;267.8
40309;AREQUIPA;CARAVELI;HUANUHUANU;EL POZO;13;1;11.2
40309;AREQUIPA;CARAVELI;HUANUHUANU;EL POZO;55;1;49.6
40309;AREQUIPA;CARAVELI;HUANUHUANU;MOLLEHUACA;142;1;160.9
40309;AREQUIPA;CARAVELI;HUANUHUANU;MOLLEHUACA;11;1;10.4
40309;AREQUIPA;CARAVELI;HUANUHUANU;HUANUHUANU;8;1;9.3
40309;AREQUIPA;CARAVELI;HUANUHUANU;MOLLEHUACA;5;1;15.9
40309;AREQUIPA;CARAVELI;HUANUHUANU;MOLLEHUACA;72;1;66.8
40309;AREQUIPA;CARAVELI;HUANUHUANU;MOLLEHUACA;33;1;28.8
40309;AREQUIPA;CARAVELI;HUANUHUANU;MOLLEHUACA;15;1;20.8
40309;AREQUIPA;CARAVELI;HUANUHUANU;MOLLEHUACA;16;1;13
40309;AREQUIPA;CARAVELI;HUANUHUANU;MOLLEHUACA;6;1;5.9
40309;AREQUIPA;CARAVELI;HUANUHUANU;MOLLEHUACA;85;1;73.6
40309;AREQUIPA;CARAVELI;HUANUHUANU;HUANUHUANU;14;1;10.3
40309;AREQUIPA;CARAVELI;HUANUHUANU;MOLLEHUACA;68;1;118.8
40309;AREQUIPA;CARAVELI;HUANUHUANU;MOLLEHUACA;64;1;119.2
40309;AREQUIPA;CARAVELI;HUANUHUANU;HUANUHUANU;47;1;42.1
40309;AREQUIPA;CARAVELI;HUANUHUANU;MOLLEHUACA;72;1;128.5
40309;AREQUIPA;CARAVELI;HUANUHUANU;MOLLEHUACA;51;1;45.8
40309;AREQUIPA;CARAVELI;HUANUHUANU;MOLLEHUACA;0;1;6.3
40309;AREQUIPA;CARAVELI;HUANUHUANU;MOLLEHUACA;38;1;57.9
40309;AREQUIPA;CARAVELI;HUANUHUANU;MOLLEHUACA;6;1;8.3
40309;AREQUIPA;CARAVELI;HUANUHUANU;MOLLEHUACA;65;1;197.4
40309;AREQUIPA;CARAVELI;HUANUHUANU;MOLLEHUACA;34;1;29.7
40309;AREQUIPA;CARAVELI;HUANUHUANU;MOLLEHUACA;16;1;30.9
40309;AREQUIPA;CARAVELI;HUANUHUANU;TOCOTA;5;1;7.8
40309;AREQUIPA;CARAVELI;HUANUHUANU;HUANUHUANU;0;1;6.2
40309;AREQUIPA;CARAVELI;HUANUHUANU;HUANUHUANU;39;1;34.5
40309;AREQUIPA;CARAVELI;HUANUHUANU;LA PAMPA;110;1;327.6
40309;AREQUIPA;CARAVELI;HUANUHUANU;LA PAMPA;55;1;49.6
50619;AYACUCHO;LUCANAS;SANCOS;CALAPAMPA;2;1;6.9
50619;AYACUCHO;LUCANAS;SANCOS;CALAPAMPA;4;1;7.8
50619;AYACUCHO;LUCANAS;SANCOS;CHICALLE;0;1;6.2
50619;AYACUCHO;LUCANAS;SANCOS;SANCOS;22;5;184.8
50619;AYACUCHO;LUCANAS;SANCOS;CHICALLE;1;1;6.5
50619;AYACUCHO;LUCANAS;SANCOS;CHICALLE;74;1;67.7
50619;AYACUCHO;LUCANAS;SANCOS;PALCA;72;1;65.8
50619;AYACUCHO;LUCANAS;SANCOS;PALCA;14;1;11.6
50619;AYACUCHO;LUCANAS;SANCOS;SANTA FILOMENA (SAN LUIS);19;1;13.6
50619;AYACUCHO;LUCANAS;SANCOS;SANTA FILOMENA (SAN LUIS);19;1;18
50619;AYACUCHO;LUCANAS;SANCOS;SANCOS;12;1;11.7
50619;AYACUCHO;LUCANAS;SANCOS;SANTA FILOMENA (SAN LUIS);36;1;31.5
50619;AYACUCHO;LUCANAS;SANCOS;SANCOS;18;1;13.1
50619;AYACUCHO;LUCANAS;SANCOS;SANTA FILOMENA (SAN LUIS);0;1;6.2
50619;AYACUCHO;LUCANAS;SANCOS;SANTA FILOMENA (SAN LUIS);54;1;48.6
50619;AYACUCHO;LUCANAS;SANCOS;SANTA FILOMENA (SAN LUIS);4;1;7.7
50619;AYACUCHO;LUCANAS;SANCOS;SANTA FILOMENA (SAN LUIS);77;1;70.5
50619;AYACUCHO;LUCANAS;SANCOS;SANTA FILOMENA (SAN LUIS);55;1;49.6
50619;AYACUCHO;LUCANAS;SANCOS;SANTA FILOMENA (SAN LUIS);0;1;6.2
50619;AYACUCHO;LUCANAS;SANCOS;SANTA FILOMENA (SAN LUIS);39;1;65.8
50619;AYACUCHO;LUCANAS;SANCOS;SANTA FILOMENA (SAN LUIS);163;1;200
50619;AYACUCHO;LUCANAS;SANCOS;SANTA FILOMENA (SAN LUIS);29;1;17.4
50619;AYACUCHO;LUCANAS;SANCOS;SANTA FILOMENA (SAN LUIS);12;1;27.8
50619;AYACUCHO;LUCANAS;SANCOS;SANTA FILOMENA (SAN LUIS);5;1;8.2
50619;AYACUCHO;LUCANAS;SANCOS;SANTA FILOMENA (SAN LUIS);18;1;13.1
50619;AYACUCHO;LUCANAS;SANCOS;SANTA FILOMENA (SAN LUIS);2;1;6.9
50619;AYACUCHO;LUCANAS;SANCOS;SANTA FILOMENA (SAN LUIS);12;1;16.8
50619;AYACUCHO;LUCANAS;SANCOS;SANTA FILOMENA (SAN LUIS);6;1;8.5
50619;AYACUCHO;LUCANAS;SANCOS;SANTA FILOMENA (SAN LUIS);6;1;8.5
50619;AYACUCHO;LUCANAS;SANCOS;SANTA FILOMENA (SAN LUIS);2;1;6.9
50619;AYACUCHO;LUCANAS;SANCOS;SANTA FILOMENA (SAN LUIS);10;1;10.8
50619;AYACUCHO;LUCANAS;SANCOS;SANTA FILOMENA (SAN LUIS);42;1;37.3
50619;AYACUCHO;LUCANAS;SANCOS;SANTA FILOMENA (SAN LUIS);29;1;17.4
50619;AYACUCHO;LUCANAS;SANCOS;SANCOS;93;5;263.7
50619;AYACUCHO;LUCANAS;SANCOS;HUAC HUACA;2;1;6.9
50619;AYACUCHO;LUCANAS;SANCOS;HUAC HUACA;2;1;6.9
50619;AYACUCHO;LUCANAS;SANCOS;SAN LUIS ALTA;0;1;12.4
50619;AYACUCHO;LUCANAS;SANCOS;SAN LUIS ALTA;76;1;69.8
50619;AYACUCHO;LUCANAS;SANCOS;SAN LUIS ALTA;0;1;55.2
50619;AYACUCHO;LUCANAS;SANCOS;SAN LUIS ALTA;7;1;8.9
50619;AYACUCHO;LUCANAS;SANCOS;SAN LUIS ALTA;0;1;6.2
50619;AYACUCHO;LUCANAS;SANCOS;SAN LUIS ALTA;28;1;17.1
50619;AYACUCHO;LUCANAS;SANCOS;SANCOS;58;5;171.2
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;58;1;82.1
50705;AYACUCHO;PARINACOCHAS;PULLO;PULLO;69;1;137.9
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;87;1;80.5
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;21;1;262.4
50705;AYACUCHO;PARINACOCHAS;PULLO;PULLO;139;1;137.6
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;82;1;178.3
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;58;1;52.7
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;162;1;413.9
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;92;1;170
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;378;1;425.9
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;108;1;106.9
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;27;1;16.7
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;53;1;78.5
50705;AYACUCHO;PARINACOCHAS;PULLO;PULLO;29;1;33.8
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;38;1;57
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;12;1;10.8
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;69;1;63.3
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;68;1;62
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;67;1;206.8
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;50;1;106.8
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;64;1;107.7
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;107;1;523.6
50705;AYACUCHO;PARINACOCHAS;PULLO;PULLO;67;1;104.7
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;67;1;61
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;162;1;197.9
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;118;1;216.6
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;21;1;14.3
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;1;1;13.7
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;61;1;85.5
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;26;1;16.4
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;84;1;77.4
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;36;1;36.1
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;2;1;6.9
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;111;1;109.8
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;44;1;39.2
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;44;1;69
50705;AYACUCHO;PARINACOCHAS;PULLO;RELAVE;57;1;51.5
50705;AYACUCHO;PARINACOCHAS;PULLO;CARRIZAL;68;1;61.9
50705;AYACUCHO;PARINACOCHAS;PULLO;PUEBLO NUEVO DE HUILLCALLAMA;0;1;6.2
50705;AYACUCHO;PARINACOCHAS;PULLO;PUEBLO NUEVO DE HUILLCALLAMA;9;1;9.6
50705;AYACUCHO;PARINACOCHAS;PULLO;PUEBLO NUEVO DE HUILLCALLAMA;53;1;47.7
50705;AYACUCHO;PARINACOCHAS;PULLO;MALCO;1;1;6.5
50705;AYACUCHO;PARINACOCHAS;PULLO;PULLO;11;5;39
50705;AYACUCHO;PARINACOCHAS;PULLO;CHAIPI;0;1;6.2
50705;AYACUCHO;PARINACOCHAS;PULLO;CHAIPI;0;1;6.2
50619;AYACUCHO;LUCANAS;SANCOS;SAN LUIS ALTA;1;1;12.8
50619;AYACUCHO;LUCANAS;SANCOS;SAN LUIS ALTA;17;1;12.8
50619;AYACUCHO;LUCANAS;SANCOS;SAN LUIS ALTA;0;1;12.5
50619;AYACUCHO;LUCANAS;SANCOS;SAN LUIS ALTA;42;1;37.4
50619;AYACUCHO;LUCANAS;SANCOS;SAN LUIS ALTA;44;1;39.1
50619;AYACUCHO;LUCANAS;SANCOS;SAN LUIS ALTA;0;1;18.7
50619;AYACUCHO;LUCANAS;SANCOS;SAN LUIS ALTA;0;1;12.5
50619;AYACUCHO;LUCANAS;SANCOS;SAN LUIS ALTA;99;1;91.9
50619;AYACUCHO;LUCANAS;SANCOS;SAN LUIS ALTA;4;1;7.8
40308;AREQUIPA;CARAVELI;CHAPARRA;LA ESPAÑOLITA;0;1;18.8
40308;AREQUIPA;CARAVELI;CHAPARRA;LA ESPAÑOLITA;57;1;115.7
40308;AREQUIPA;CARAVELI;CHAPARRA;LA ESPAÑOLITA;43;1;71.2
40308;AREQUIPA;CARAVELI;CHAPARRA;LA ESPAÑOLITA;4;1;6.9
40308;AREQUIPA;CARAVELI;CHAPARRA;LA ESPAÑOLITA;171;1;506.2
40308;AREQUIPA;CARAVELI;CHAPARRA;LA ESPAÑOLITA;33;1;54.1
40308;AREQUIPA;CARAVELI;CHAPARRA;LA ESPAÑOLITA;33;1;53.5
60812;CAJAMARCA;JAEN;SANTA ROSA;TIPUCO;6.46;50;12.9
60812;CAJAMARCA;JAEN;SANTA ROSA;AGUA TURBIA;6.46;50;12.8
60812;CAJAMARCA;JAEN;SANTA ROSA;GRANADILLAS;6.46;50;12.8
60901;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;ALTO BOLOGNESI;6.46;50;183.4
60812;CAJAMARCA;JAEN;SANTA ROSA;EL PALMAL;8.63;120;70.4
60811;CAJAMARCA;JAEN;SAN JOSE DEL ALTO;NUEVO PARAISO;6.46;50;22.9
60905;CAJAMARCA;SAN IGNACIO;NAMBALLE;PUEBLO LIBRE;6.46;50;196.8
60901;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;TUPAC AMARU;6.46;50;611.2
60811;CAJAMARCA;JAEN;SAN JOSE DEL ALTO;LA TUNA;6.46;50;196.2
60811;CAJAMARCA;JAEN;SAN JOSE DEL ALTO;SAN LORENZO;6.46;50;33.1
60812;CAJAMARCA;JAEN;SANTA ROSA;LA PRIMAVERA;6.46;50;11.4
60812;CAJAMARCA;JAEN;SANTA ROSA;TIPUCO;6.46;50;11.4
60812;CAJAMARCA;JAEN;SANTA ROSA;SAN ANTONIO;6.46;50;13
60812;CAJAMARCA;JAEN;SANTA ROSA;SAN JUAN DE LAZOS;6.46;50;12.8
50105;AYACUCHO;HUAMANGA;CHIARA;QUISHUARCANCHA;10.77;85;160.1
50105;AYACUCHO;HUAMANGA;CHIARA;QUISHUARCANCHA;10.77;85;118.5
60501;CAJAMARCA;CONTUMAZA;CONTUMAZA;CRUZ DE CASCABAMBA;10.77;85;49.3
60507;CAJAMARCA;CONTUMAZA;TANTARICA;CHUQUIMANGO;10.77;85;155.3
60501;CAJAMARCA;CONTUMAZA;CONTUMAZA;CATUDEN;10.77;85;273.3
60502;CAJAMARCA;CONTUMAZA;CHILETE;LA MULLUMA;10.77;85;79
60507;CAJAMARCA;CONTUMAZA;TANTARICA;CHICOTE;8.06;50;9.6
60501;CAJAMARCA;CONTUMAZA;CONTUMAZA;AGUA SUCIA;10.77;85;11
60507;CAJAMARCA;CONTUMAZA;TANTARICA;BELLAVISTA;10.77;85;11
60507;CAJAMARCA;CONTUMAZA;TANTARICA;BELLAVISTA;8.06;70;271.6
60507;CAJAMARCA;CONTUMAZA;TANTARICA;CARRICITO;10.77;85;239.3
60507;CAJAMARCA;CONTUMAZA;TANTARICA;CHIDON;10.77;85;308.7
60507;CAJAMARCA;CONTUMAZA;TANTARICA;CHUQUIMANGO;10.77;85;179.8
60501;CAJAMARCA;CONTUMAZA;CONTUMAZA;COBDON DE CHANTA;10.77;85;96.8
60501;CAJAMARCA;CONTUMAZA;CONTUMAZA;CORRALES DE CHANTA;10.77;85;251.6
60501;CAJAMARCA;CONTUMAZA;CONTUMAZA;CRUZ DE CASCABAMBA;10.77;85;308.6
60501;CAJAMARCA;CONTUMAZA;CONTUMAZA;CURIPAMPA;10.77;85;11
60501;CAJAMARCA;CONTUMAZA;CONTUMAZA;EL MOTE;10.77;85;143.2
60501;CAJAMARCA;CONTUMAZA;CONTUMAZA;EL MOTE;10.77;85;174.6
60501;CAJAMARCA;CONTUMAZA;CONTUMAZA;EL MOTE;10.77;85;94.9
60501;CAJAMARCA;CONTUMAZA;CONTUMAZA;EL MOTE;10.77;85;115.9
60501;CAJAMARCA;CONTUMAZA;CONTUMAZA;EL MOTE;10.77;85;211.1
60508;CAJAMARCA;CONTUMAZA;YONAN;EL PONGUITO;8.06;70;8.4
60503;CAJAMARCA;CONTUMAZA;CUPISNIQUE;EL VENTARRON (VENTARRON);10.77;85;122.9
60501;CAJAMARCA;CONTUMAZA;CONTUMAZA;ESTERILLAS (CAMPANILLAS);10.77;85;11
60502;CAJAMARCA;CONTUMAZA;CHILETE;HUARRIGOLLAN;10.77;85;11.1
60501;CAJAMARCA;CONTUMAZA;CONTUMAZA;JANDON;10.77;85;357.9
60503;CAJAMARCA;CONTUMAZA;CUPISNIQUE;LA FILA;10.77;85;187.9
60503;CAJAMARCA;CONTUMAZA;CUPISNIQUE;LA QUESERITA;10.77;85;117.5
60501;CAJAMARCA;CONTUMAZA;CONTUMAZA;LA SHAYUA;10.77;85;192
60502;CAJAMARCA;CONTUMAZA;CHILETE;LA TAYA;10.77;85;95.9
60501;CAJAMARCA;CONTUMAZA;CONTUMAZA;LAS CHIUCAS;10.77;85;157.5
60501;CAJAMARCA;CONTUMAZA;CONTUMAZA;LECCHEN;10.77;85;83.6
60505;CAJAMARCA;CONTUMAZA;SAN BENITO;LUCMAPAMPA;10.77;85;446
60505;CAJAMARCA;CONTUMAZA;SAN BENITO;SAN BENITO;10.77;85;193
60501;CAJAMARCA;CONTUMAZA;CONTUMAZA;MOLLEPATA;10.77;85;400.7
60501;CAJAMARCA;CONTUMAZA;CONTUMAZA;PASAJE;10.77;85;216.3
60501;CAJAMARCA;CONTUMAZA;CONTUMAZA;QUESERA VIEJA;10.77;85;162.3
60501;CAJAMARCA;CONTUMAZA;CONTUMAZA;SAN JORGE;10.77;85;216.3
60503;CAJAMARCA;CONTUMAZA;CUPISNIQUE;SAN LORENZO;10.77;85;146.3
60507;CAJAMARCA;CONTUMAZA;TANTARICA;EL SAPO;10.77;85;204.3
60501;CAJAMARCA;CONTUMAZA;CONTUMAZA;TABACAL;10.77;85;77.3
60507;CAJAMARCA;CONTUMAZA;TANTARICA;TUPOÑE;10.77;85;210.1
90411;HUANCAVELICA;CASTROVIRREYNA;SANTA ANA;SAN JOSE DE ASTOBAMBA;10.77;85;10.9
90411;HUANCAVELICA;CASTROVIRREYNA;SANTA ANA;PUCAPAMPA;10.77;85;228.1
90401;HUANCAVELICA;CASTROVIRREYNA;CASTROVIRREYNA;LA LIBERTAD;10.77;85;429.6
90411;HUANCAVELICA;CASTROVIRREYNA;SANTA ANA;CHOCLOCOCHA;10.77;85;97.6
90411;HUANCAVELICA;CASTROVIRREYNA;SANTA ANA;CHOCLOCOCHA;10.77;85;132.2
90411;HUANCAVELICA;CASTROVIRREYNA;SANTA ANA;CHOCLOCOCHA;10.77;85;73.9
90411;HUANCAVELICA;CASTROVIRREYNA;SANTA ANA;SAN JOSE DE ASTOBAMBA;10.77;85;325.9
90411;HUANCAVELICA;CASTROVIRREYNA;SANTA ANA;CAUDALOSA GRANDE;10.77;85;144.9
90411;HUANCAVELICA;CASTROVIRREYNA;SANTA ANA;SANTA ANA;10.77;85;349
90411;HUANCAVELICA;CASTROVIRREYNA;SANTA ANA;SAN JOSE DE ASTOBAMBA;10.77;85;10.9
40103;AREQUIPA;AREQUIPA;CAYMA;CHARCANI V (CHARCANI GRANDE);10.77;85;14.1
40106;AREQUIPA;AREQUIPA;CHIGUATA;CARI CARI-LA VICTORIA;10.77;85;33.2
40507;AREQUIPA;CAYLLOMA;HUAMBO;CANCO;10.77;85;10.9
150201;LIMA;BARRANCA;BARRANCA;PAMPA SAN ALEJO (PAMPAS);86;3;136.9
150201;LIMA;BARRANCA;BARRANCA;VINTO BAJO;31;3;26.8
150201;LIMA;BARRANCA;BARRANCA;PAMPA EL ANGEL;5;3;8
150201;LIMA;BARRANCA;BARRANCA;AGROPEMSA;74;3;135.3
150201;LIMA;BARRANCA;BARRANCA;PAMPA SAN ALEJO (PAMPAS);0;3;6.2
150201;LIMA;BARRANCA;BARRANCA;AGROPEMSA;100;0.93;92.4
150201;LIMA;BARRANCA;BARRANCA;AGROPEMSA;109;1.36;308.3
150201;LIMA;BARRANCA;BARRANCA;PAMPA EL ANGEL;41;1;62.4
150201;LIMA;BARRANCA;BARRANCA;PAMPA EL ANGEL;33;1;58.2
150201;LIMA;BARRANCA;BARRANCA;BARRANCA;54;1;94.2
150201;LIMA;BARRANCA;BARRANCA;PAMPA EL ANGEL;3;1;7.3
150201;LIMA;BARRANCA;BARRANCA;LAS CASUARINAS;36;1;58.2
150201;LIMA;BARRANCA;BARRANCA;LAS CASUARINAS;125;1;123
150201;LIMA;BARRANCA;BARRANCA;VINTO BAJO;12;1;10.9
150201;LIMA;BARRANCA;BARRANCA;VINTO BAJO;44;1;39.1
150201;LIMA;BARRANCA;BARRANCA;VINTO BAJO;184;1;219.7
150201;LIMA;BARRANCA;BARRANCA;VINTO BAJO;258;1;292.5
150201;LIMA;BARRANCA;BARRANCA;VINTO BAJO;61;1;55.4
150201;LIMA;BARRANCA;BARRANCA;VINTO ALTO;20;1;14
150201;LIMA;BARRANCA;BARRANCA;VINTO ALTO;79;1;72.5
150201;LIMA;BARRANCA;BARRANCA;VINTO ALTO;20;1;42.1
150201;LIMA;BARRANCA;BARRANCA;VISTA ALEGRE;25;1;15.8
150201;LIMA;BARRANCA;BARRANCA;VISTA ALEGRE;32;1;27.8
150201;LIMA;BARRANCA;BARRANCA;PAMPA SAN ALEJO;0;1;6.2
150201;LIMA;BARRANCA;BARRANCA;PAMPA SAN ALEJO;0;1;5.6
150904;LIMA;OYON;COCHAMARCA;COLCAPAMPA;17;1;8.7
150904;LIMA;OYON;COCHAMARCA;COLCAPAMPA;4;1;6.6
150904;LIMA;OYON;COCHAMARCA;COLCAPAMPA;86;5;212.9
150904;LIMA;OYON;COCHAMARCA;GARAPE;0;1;12.5
150904;LIMA;OYON;COCHAMARCA;GARAPE;15;1;9.2
150904;LIMA;OYON;COCHAMARCA;GARAPE;0;1;12.5
150904;LIMA;OYON;COCHAMARCA;QUISCA;88;5;218.3
150904;LIMA;OYON;COCHAMARCA;QUISCA;5;1;7.2
150904;LIMA;OYON;COCHAMARCA;NECNE;26;1;23
150904;LIMA;OYON;COCHAMARCA;SAN MARTIN DE MANI;0;1;6.2
150903;LIMA;OYON;CAUJUL;CAUJUL;0;1;6.3
150903;LIMA;OYON;CAUJUL;CAUJUL;6;1;6.2
150903;LIMA;OYON;CAUJUL;CAUJUL;0;1;6.2
150301;LIMA;CAJATAMBO;CAJATAMBO;CAJATAMBO;12;1;10
150301;LIMA;CAJATAMBO;CAJATAMBO;CAJATAMBO;8;1;7.8
150301;LIMA;CAJATAMBO;CAJATAMBO;CAJATAMBO;6;1;7.4
150301;LIMA;CAJATAMBO;CAJATAMBO;CAJATAMBO;4;1;7
150301;LIMA;CAJATAMBO;CAJATAMBO;CAJATAMBO;25;1;11.7
150301;LIMA;CAJATAMBO;CAJATAMBO;CAJATAMBO;18;5;50.8
150301;LIMA;CAJATAMBO;CAJATAMBO;CAJATAMBO;34;1;95.4
150301;LIMA;CAJATAMBO;CAJATAMBO;CAJATAMBO;0;1;6.2
150301;LIMA;CAJATAMBO;CAJATAMBO;CAJATAMBO;0;1;6.2
150301;LIMA;CAJATAMBO;CAJATAMBO;CAJATAMBO;252;1;276.2
150301;LIMA;CAJATAMBO;CAJATAMBO;CAJATAMBO;0;1;38.4
150301;LIMA;CAJATAMBO;CAJATAMBO;FLORIDA;5;1;7.2
150301;LIMA;CAJATAMBO;CAJATAMBO;FLORIDA;24;1;12.6
150301;LIMA;CAJATAMBO;CAJATAMBO;ASTOBAMBA;11;1;8.5
150301;LIMA;CAJATAMBO;CAJATAMBO;ASTOBAMBA;36;1;46.7
150301;LIMA;CAJATAMBO;CAJATAMBO;ASTOBAMBA;44;1;33.8
150301;LIMA;CAJATAMBO;CAJATAMBO;UTCAS;17;1;9.7
150301;LIMA;CAJATAMBO;CAJATAMBO;UTCAS;11;1;8.5
150301;LIMA;CAJATAMBO;CAJATAMBO;UTCAS;14;1;9.9
150301;LIMA;CAJATAMBO;CAJATAMBO;UTCAS;19;1;10.3
150301;LIMA;CAJATAMBO;CAJATAMBO;UTCAS;4;1;7
150301;LIMA;CAJATAMBO;CAJATAMBO;UTCAS;32;1;22.5
150302;LIMA;CAJATAMBO;COPA;COPA;25;1;11.6
150302;LIMA;CAJATAMBO;COPA;COPA;2;1;6.6
150302;LIMA;CAJATAMBO;COPA;COPA;2;1;6.6
150302;LIMA;CAJATAMBO;COPA;COPA;0;1;6.2
150302;LIMA;CAJATAMBO;COPA;COPA;27;1;12
150302;LIMA;CAJATAMBO;COPA;COPA;16;1;9.5
150302;LIMA;CAJATAMBO;COPA;COPA;0;1;6.2
20512;ANCASH;BOLOGNESI;MANGAS;MANGAS;0;1;6.3
20512;ANCASH;BOLOGNESI;MANGAS;MANGAS;23;1;11
20512;ANCASH;BOLOGNESI;MANGAS;MANGAS;0;1;6.2
20512;ANCASH;BOLOGNESI;MANGAS;MANGAS;0;1;6.2
150304;LIMA;CAJATAMBO;HUANCAPON;HUANCAPON;52;1;41.3
150304;LIMA;CAJATAMBO;HUANCAPON;HUANCAPON;1;1;6.4
150304;LIMA;CAJATAMBO;HUANCAPON;HUANCAPON;1;1;6.4
150304;LIMA;CAJATAMBO;HUANCAPON;HUANCAPON;1;1;6.4
150304;LIMA;CAJATAMBO;HUANCAPON;HUANCAPON;2;1;6.6
150304;LIMA;CAJATAMBO;HUANCAPON;HUANCAPON;7;1;7.6
150304;LIMA;CAJATAMBO;HUANCAPON;HUANCAPON;0;1;6.2
150304;LIMA;CAJATAMBO;HUANCAPON;HUANCAPON;0;1;12.4
150304;LIMA;CAJATAMBO;HUANCAPON;HUANCAPON;2;1;638.1
150304;LIMA;CAJATAMBO;HUANCAPON;HUANCAPON;0;1;6.2
150304;LIMA;CAJATAMBO;HUANCAPON;PALPAS;0;1;6.2
150304;LIMA;CAJATAMBO;HUANCAPON;CHUCHUS;0;1;6.2
150304;LIMA;CAJATAMBO;HUANCAPON;HUANCAPON;54;1;43.2
150304;LIMA;CAJATAMBO;HUANCAPON;HUANCAPON;15;1;9.3
150304;LIMA;CAJATAMBO;HUANCAPON;CAJAMARQUILLA;0;1;6.2
150304;LIMA;CAJATAMBO;HUANCAPON;CAJAMARQUILLA;1;1;6.4
150304;LIMA;CAJATAMBO;HUANCAPON;LLOCCHI;41;1;31
150304;LIMA;CAJATAMBO;HUANCAPON;LLOCCHI;41;1;30.9
150304;LIMA;CAJATAMBO;HUANCAPON;TOTORAPAMPA;47;1;36.6
150305;LIMA;CAJATAMBO;MANAS;MANAS;8;1;7.6
150305;LIMA;CAJATAMBO;MANAS;MANAS;0;1;6.1
150305;LIMA;CAJATAMBO;MANAS;MANAS;30;1;12.5
150305;LIMA;CAJATAMBO;MANAS;MANAS;0;1;41.8
150305;LIMA;CAJATAMBO;MANAS;HUACAR;0;1;6
150305;LIMA;CAJATAMBO;MANAS;MARCAHUAIN;13;1;8.7
150305;LIMA;CAJATAMBO;MANAS;ANTACOCHA;17;1;9.3
150305;LIMA;CAJATAMBO;MANAS;ANTACOCHA;0;1;6.1
150305;LIMA;CAJATAMBO;MANAS;QUINLLAN;3;1;6.8
150305;LIMA;CAJATAMBO;MANAS;PAMPLONA;48;1;37.5
150303;LIMA;CAJATAMBO;GORGOR;GORGOR;32;1;22.5
150303;LIMA;CAJATAMBO;GORGOR;GORGOR;9;1;8.1
150303;LIMA;CAJATAMBO;GORGOR;GORGOR;0;1;6.2
150303;LIMA;CAJATAMBO;GORGOR;GORGOR;0;1;6.2
150303;LIMA;CAJATAMBO;GORGOR;GORGOR;70;1;58.3
150303;LIMA;CAJATAMBO;GORGOR;GORGOR;27;1;11.9
150303;LIMA;CAJATAMBO;GORGOR;GORGOR;117;5;886
150303;LIMA;CAJATAMBO;GORGOR;GORGOR;76;1;63.9
150303;LIMA;CAJATAMBO;GORGOR;COCHAS;0;1;5.3
150303;LIMA;CAJATAMBO;GORGOR;COCHAS;1;1;6.4
150303;LIMA;CAJATAMBO;GORGOR;COCHAS;0;1;5.8
